t,x,y,z
2.819999999999999840e+00,-3.224815552952337017e-01,3.224815552952383646e-01,3.159169639024539400e-01
2.830000000000000071e+00,-3.209916024403164925e-01,3.209916024403209889e-01,3.200912041420252985e-01
2.839999999999999858e+00,-3.194807135141221055e-01,3.194807135141263243e-01,3.242270508166462673e-01
2.850000000000000089e+00,-3.179508302222440186e-01,3.179508302222483485e-01,3.283207299349630848e-01
2.859999999999999876e+00,-3.164039335482911608e-01,3.164039335482954352e-01,3.323686848881847733e-01
2.870000000000000107e+00,-3.148420366357393974e-01,3.148420366357436162e-01,3.363675744441473325e-01
2.879999999999999893e+00,-3.132671778235727733e-01,3.132671778235769366e-01,3.403142700366975082e-01
2.890000000000000124e+00,-3.116814138706516246e-01,3.116814138706560655e-01,3.442058524015023657e-01
2.899999999999999911e+00,-3.100868133987180753e-01,3.100868133987223496e-01,3.480396076144608442e-01
2.910000000000000142e+00,-3.084854505807969605e-01,3.084854505808013458e-01,3.518130225847122539e-01
2.919999999999999929e+00,-3.068793990965848484e-01,3.068793990965891783e-01,3.555237800595776321e-01
2.930000000000000160e+00,-3.052707271582276172e-01,3.052707271582321136e-01,3.591697502530417085e-01
2.939999999999999947e+00,-3.036614907708850564e-01,3.036614907708894417e-01,3.627489901310099185e-01
2.950000000000000178e+00,-3.020537271786163380e-01,3.020537271786205569e-01,3.662597415851883698e-01
2.959999999999999964e+00,-3.004494540818740123e-01,3.004494540818781756e-01,3.697004115723607209e-01
2.970000000000000195e+00,-2.988506625868181943e-01,2.988506625868224131e-01,3.730695734506514483e-01
2.979999999999999982e+00,-2.972593133396094212e-01,2.972593133396136400e-01,3.763659592283892241e-01
2.990000000000000213e+00,-2.956773327686724739e-01,2.956773327686769148e-01,3.795884524443680630e-01
3.000000000000000000e+00,-2.941066095841601280e-01,2.941066095841645134e-01,3.827360810611648012e-01
