alpha,loss_median,grad_Kp,grad_Ki,grad_Kd,update_Kp,update_Ki,update_Kd,rel_Kp,rel_Ki,rel_Kd
300,2.259645e-03,1.959974e-05,1.389105e-06,2.936053e-04,1.318483e-01,7.870473e-02,2.663773e-01,1.254242e-03,8.517817e-03,1.032343e+00
300,2.190885e-03,1.751360e-05,1.267986e-06,2.086371e-04,1.914489e-01,5.605892e-02,3.289720e-01,1.821678e-03,6.206587e-03,5.833461e-01
300,2.130778e-03,1.589522e-05,1.137228e-06,1.394454e-04,2.407149e-01,4.595880e-02,3.376803e-01,2.288557e-03,5.133451e-03,3.844789e-01
300,2.090514e-03,1.499969e-05,1.024271e-06,1.051188e-04,2.787792e-01,3.984595e-02,3.059555e-01,2.647125e-03,4.476322e-03,2.728883e-01
300,2.065308e-03,1.461084e-05,9.349840e-07,9.621596e-05,3.108030e-01,3.560239e-02,2.895975e-01,2.946680e-03,4.021069e-03,2.023831e-01
300,2.047740e-03,1.448250e-05,8.678288e-07,1.020745e-04,3.393598e-01,3.242702e-02,2.742363e-01,3.211785e-03,3.686644e-03,1.566027e-01
300,2.032014e-03,1.444362e-05,8.195177e-07,1.091083e-04,3.655485e-01,2.994442e-02,2.603907e-01,3.452928e-03,3.438723e-03,1.423869e-01
300,2.014714e-03,1.439922e-05,7.868750e-07,1.123244e-04,3.897698e-01,2.795378e-02,2.548023e-01,3.673957e-03,3.264335e-03,1.327318e-01
300,1.994474e-03,1.431020e-05,7.672135e-07,1.106550e-04,4.121419e-01,2.633751e-02,2.551824e-01,3.876051e-03,3.161516e-03,1.183622e-01
300,1.971430e-03,1.417463e-05,7.582355e-07,8.167360e-05,4.327211e-01,2.502185e-02,2.598873e-01,4.059817e-03,3.071844e-03,1.086236e-01
300,1.946680e-03,1.401364e-05,7.578346e-07,9.359006e-05,4.516188e-01,2.395753e-02,2.655145e-01,4.226392e-03,2.960110e-03,1.018206e-01
300,1.921814e-03,1.386013e-05,7.639202e-07,7.378295e-05,4.690547e-01,2.310902e-02,2.423287e-01,4.377932e-03,2.877809e-03,9.126338e-02
300,1.898489e-03,1.374862e-05,7.743084e-07,5.702318e-05,4.853630e-01,2.244813e-02,2.687387e-01,4.517641e-03,2.821427e-03,8.545079e-02
300,1.878040e-03,1.370515e-05,7.866978e-07,4.597320e-05,5.009551e-01,2.194978e-02,2.632062e-01,4.649410e-03,2.787215e-03,7.970469e-02
300,1.861166e-03,1.373805e-05,7.987481e-07,3.873967e-05,5.162435e-01,2.158944e-02,2.463464e-01,4.777095e-03,2.770928e-03,7.296633e-02
300,1.847747e-03,1.383189e-05,8.082604e-07,3.695450e-05,5.315419e-01,2.134192e-02,2.275183e-01,4.903581e-03,2.767844e-03,6.633997e-02
300,1.836873e-03,1.394848e-05,8.134243e-07,4.485447e-05,5.469689e-01,2.118131e-02,2.134635e-01,5.029918e-03,2.773078e-03,5.996580e-02
300,1.827144e-03,1.403667e-05,8.130518e-07,5.529941e-05,5.623985e-01,2.108193e-02,2.022101e-01,5.154890e-03,2.782039e-03,5.182718e-02
300,1.817147e-03,1.404910e-05,8.067009e-07,6.220523e-05,5.774871e-01,2.101972e-02,1.920953e-01,5.275316e-03,2.790871e-03,4.460646e-02
300,1.805942e-03,1.395874e-05,7.946460e-07,6.382644e-05,5.917779e-01,2.097373e-02,1.843089e-01,5.387042e-03,2.796732e-03,4.206433e-02
