alpha,loss_median,grad_Kp,grad_Ki,grad_Kd,update_Kp,update_Ki,update_Kd,rel_Kp,rel_Ki,rel_Kd
3000,5.661007e-04,2.665592e-06,8.697841e-08,3.896527e-06,2.028926e+00,4.584058e-02,1.701571e-01,1.270423e-02,1.176663e-02,1.286304e-02
3000,5.649587e-04,2.498649e-06,8.415327e-08,3.372332e-06,2.002294e+00,4.419887e-02,1.300960e-01,1.216592e-02,1.093908e-02,1.061279e-02
3000,5.676454e-04,2.453634e-06,8.154223e-08,6.572305e-06,1.976827e+00,4.264555e-02,1.090762e-01,1.166006e-02,1.014506e-02,8.567453e-03
3000,5.630311e-04,2.407704e-06,7.915191e-08,8.744330e-06,1.952000e+00,4.117799e-02,1.016047e-01,1.123966e-02,9.551684e-03,8.390302e-03
3000,5.582048e-04,2.467814e-06,7.280274e-08,7.266049e-06,1.927205e+00,3.979462e-02,9.594570e-02,1.086103e-02,8.942809e-03,7.872340e-03
3000,5.532775e-04,2.403488e-06,7.474503e-08,5.185107e-06,1.902064e+00,3.764502e-02,9.819445e-02,1.054792e-02,8.308962e-03,7.748295e-03
3000,5.485746e-04,2.339331e-06,7.258552e-08,4.392528e-06,1.876528e+00,3.433413e-02,9.600408e-02,1.034966e-02,7.733865e-03,7.446310e-03
3000,5.441967e-04,2.280843e-06,7.044183e-08,4.805725e-06,1.850754e+00,3.283285e-02,8.685513e-02,1.027991e-02,7.414639e-03,6.566452e-03
3000,5.400200e-04,2.226941e-06,6.836398e-08,5.319670e-06,1.824945e+00,3.356362e-02,8.312120e-02,1.031391e-02,7.521059e-03,6.351477e-03
3000,5.359328e-04,2.175674e-06,6.640879e-08,4.880170e-06,1.799283e+00,3.394398e-02,8.230091e-02,1.033403e-02,7.946485e-03,6.436105e-03
3000,5.319565e-04,2.128326e-06,6.460405e-08,3.639923e-06,1.773930e+00,3.294831e-02,8.148868e-02,1.009336e-02,8.438270e-03,6.266056e-03
3000,5.281814e-04,2.084708e-06,6.294254e-08,2.647052e-06,1.749041e+00,3.200431e-02,7.441039e-02,9.860775e-03,8.796947e-03,5.541330e-03
3000,5.246369e-04,2.044298e-06,6.139909e-08,3.321409e-06,1.724747e+00,3.110980e-02,6.396151e-02,9.636713e-03,8.900568e-03,4.577517e-03
3000,5.212322e-04,2.006279e-06,5.994853e-08,4.493994e-06,1.701136e+00,3.026250e-02,6.152663e-02,9.421342e-03,8.694744e-03,4.839497e-03
3000,5.178345e-04,1.970010e-06,5.857564e-08,4.811949e-06,1.678256e+00,2.946037e-02,6.274053e-02,9.214616e-03,8.200360e-03,4.840405e-03
3000,5.144085e-04,1.935450e-06,5.727927e-08,3.063734e-06,1.656142e+00,2.870173e-02,6.949841e-02,9.016429e-03,7.549464e-03,5.228934e-03
3000,5.110538e-04,1.903005e-06,5.606908e-08,2.043188e-06,1.634838e+00,2.798525e-02,7.346964e-02,8.826741e-03,7.055756e-03,5.206022e-03
