wall_time,episode_reward_mean
12485.7541704,110.028974721
12491.0693374,120.557501613
12496.3717,93.4441283723
12501.6355715,85.7292394669
12506.9537361,94.2001580908
12512.1611032,127.773242033
12517.4323931,108.888189299
12523.318254,132.808121004
12528.7147529,130.771303199
12533.9550552,116.102723313
12539.3571212,120.604500745
12545.0569923,126.724246276
12550.3435397,99.9839297802
12555.5896819,54.1492243374
12560.8673749,101.471157715
12566.1087053,129.17708676
12571.4224524,104.112637989
12576.8078942,78.1468192177
12582.0152643,51.6172192107
12587.3524818,127.546757808
12592.581574,-3.59235101564
12597.8467684,127.124312047
12603.1145337,89.3807608711
12608.4032664,116.78937628
12613.6482098,96.2659333194
12618.9230962,120.927106291
12624.1190369,119.435328638
12629.4030931,117.846330689
12634.6357884,120.970917932
12639.9212034,132.086032821
12645.1256082,83.2355416399
12650.403759,112.774085848
12655.6335032,84.3805529009
12660.9577906,113.688201283
12666.2117839,113.994989048
12671.4957774,120.237079201
12676.7433629,125.595529261
12681.9710865,104.815124017
12687.3756716,110.000793633
12692.597337,133.899393202
12697.9532115,118.53132503
12703.2191563,112.638722858
12708.4883378,61.8613331182
12713.7304683,130.886217577
12719.0029318,107.128043711
12724.260154,118.216591971
12729.6782362,116.427505279
12734.9372289,117.406430009
12740.2698777,106.058919155
12745.5225308,105.02706174
12750.8172982,98.383467395
12756.0962398,39.0623853492
12761.397804,111.426163644
12766.6641743,128.433058367
12771.9389112,117.473589459
12777.2655492,134.030511565
12782.5524638,62.8270344758
12787.9063599,126.304881853
12793.2029917,113.665822272
12798.4984951,131.543308731
12803.7055306,120.120511432
12809.0077209,43.9317895592
12814.2604408,117.442847845
12819.5827973,116.101646293
12824.8544273,135.203215913
12830.1385434,115.18449807
12835.3627706,82.9834814094
12840.662571,108.219277113
12846.5427027,108.423653598
12851.8949296,126.478742302
12857.1905301,112.982974416
12862.467577,140.603360386
12867.7943108,112.637768899
12873.0062101,114.457096054
12878.3647003,96.8437141068
12883.5700321,137.798536498
12888.9084239,123.885314783
12894.1225626,106.981374866
12899.4039295,96.946389845
12904.6068666,86.2638558281
12909.9159214,125.57044655
12915.1840174,119.418659181
12920.4922943,112.018453863
12925.7114558,108.161342537
12931.0180101,98.9397185703
12936.2993114,53.0707048697
12941.6413951,90.944752228
12946.9508126,138.022185641
12952.2146935,32.3521736443
12957.5206866,97.1821976963
12962.7555957,94.2160652016
12968.0271444,104.993284554
12973.2524176,114.99531207
12978.6098611,119.791907121
12983.8654344,130.106170001
12989.2701342,47.1017458798
12994.501806,106.733953015
12999.8659217,137.906081807
13005.1418049,118.940240856
13010.4308376,113.080390691
13015.7208941,124.030545051
13020.9965355,85.2482466013
13026.2639954,121.684703153
13031.5410786,135.165704421
13036.8598557,78.3788227996
13042.091399,101.530196748
13047.4301107,59.9400993255
13052.6715515,58.842122821
13057.9945076,109.548440174
13063.2595496,112.437915552
13068.5628281,115.917985042
13073.7571511,82.109318669
13079.0441914,97.131285599
13084.2746289,121.960235204
13089.5974529,131.888603889
13094.8331358,102.57779952
13100.10359,62.5024612701
13105.3424671,124.972045455
13110.7276216,96.3740278691
13115.9266279,127.889943625
13121.2695444,75.2354054946
13126.6046839,93.1734461906
13131.8573956,120.004596723
13137.1264257,104.805362433
13142.4320893,92.0156234104
13147.698159,142.315383171
13152.9168518,116.110287481
13158.2881346,104.922732873
13164.0917222,91.1414578562
13169.4759059,95.8445496395
13174.7349107,50.3985841859
13180.0363088,95.2440394491
13185.3053613,136.448495372
13190.5931427,127.129015806
13195.9247317,129.683043728
13201.2305756,123.970115493
13206.567596,130.438120017
13211.90253,124.170420329
13217.2677622,118.103077318
13222.6153879,102.359162592
13227.9684355,122.154277224
13233.1760039,118.146107355
13238.5160015,135.865214542
13243.7352014,139.577307417
13249.123817,115.168940694
13254.4008534,135.982825785
13259.7153273,51.185746971
13264.952148,119.161140801
13270.2475092,94.1559066288
13275.4764285,87.0095148229
13280.7260668,93.4105597355
13285.9636869,72.1871757266
13291.2498248,104.799527443
13296.495461,130.77499257
13301.7514634,118.560417661
13307.0118482,129.730036857
13312.2267778,121.572918919
13317.5047264,124.551428392
