wall_time,episode_reward_mean
2239.43475795,0.194892823731
2244.91528201,-17.5446818247
2250.21989274,-23.542896239
2255.57499838,-11.714540666
2260.9230063,-2.6842352986
2266.30752635,-7.60163809436
2271.69440889,-28.0873881632
2277.04299331,-7.85605979328
2282.31207991,-3.21640361882
2287.62223625,-36.709877597
2292.89998341,-28.0735226534
2298.24193287,2.63820344073
2304.18634868,-38.421239169
2309.4731791,-14.675963942
2314.77346158,-11.6490909514
2320.1159277,-0.816081664525
2325.40577531,-21.8678860411
2330.74937892,-16.8453312642
2336.10418916,-5.66021133908
2341.46343946,-17.3270714988
2346.80836487,-23.9814193354
2352.05749321,9.00245988873
2357.44991708,-3.35346117651
2362.78333139,-16.6093125082
2368.19663,-4.32344421982
2373.47666454,-11.410233807
2378.82069755,12.8377623028
2384.16699433,-15.952025738
2389.47484231,-3.8063556556
2394.84406304,-6.65883971123
2400.14300799,7.81520178216
2405.48888445,1.98689126519
2410.76934481,-0.665618757375
2416.13588977,0.00246945311719
2421.40976214,-5.61369860598
2426.80296755,-10.5850743555
2432.04150772,-26.8936951855
2437.45760751,-9.35746902969
2442.72754002,-16.7988026481
2448.11034226,-21.7695534499
2453.42493153,-4.76841400878
2458.78252506,-8.26369725752
2464.07326221,-8.27741696315
2469.40974283,-11.0213229068
2474.68914294,6.82833542397
2479.9747026,-16.9000005123
2485.30916786,-9.76832905512
2490.61842966,-3.58928819442
2495.94319749,-15.9133946544
2501.24563193,-7.77941582514
2506.6019907,25.9612198605
2511.90701222,14.7600925264
2517.28353286,15.468839791
2522.59143353,-22.7220924127
2528.01216316,-18.0707542598
2533.28610086,-3.08840600809
2538.67665243,-25.8328704072
2544.01303077,-28.0189825605
2549.33686638,-12.5268851295
2554.68792701,8.28937276205
2560.01459336,-9.11474944075
2565.82745314,-26.6433018068
2571.08994055,-6.40219898912
2576.53192019,-2.19629357806
2581.79643011,2.42228033074
2587.16171956,-23.0695829733
2592.41404414,14.7766215854
2597.7629652,-39.3408227787
2603.07327533,3.34351171247
2608.38333344,7.94249850132
2613.68618107,0.736162119791
2619.02901769,-7.31879443853
2624.34201503,-25.0766196102
2630.29063916,10.8150263565
2635.62803435,6.83831733792
2640.94000292,-12.7285758481
2646.36365533,-13.4706030657
2651.63713431,-9.01875464746
2657.12531996,1.36897131353
2662.38088989,-6.98716371786
2667.67021155,-21.1885762346
2672.99970818,5.1988485597
2678.37968063,12.6055120447
2683.64499497,13.8103832405
2689.006495,-2.42918341684
2694.43580389,-17.7280735411
2699.80795336,10.7614757098
2705.18952823,-7.07161143528
2710.4656055,-7.64306550239
2715.90877128,-1.54580503298
2721.19152832,-5.07869513855
2726.54914188,-4.37478367564
2731.8180685,-12.5522692567
2737.20121694,-11.3804318701
2742.46146297,-19.2395980745
2747.81721187,-11.9525530603
2753.1789403,-13.4644968039
2758.57399988,-22.5401021329
2763.82749009,-11.821144107
2769.15995502,-5.24220817801
2774.56568646,8.09367003921
2779.83484554,-17.0589405991
2785.20767498,6.3422357081
2790.48184943,-24.1564722384
2795.81415439,-14.3935757775
2801.085042,-0.491846299133
2806.47826028,-5.58137137794
2811.73585844,-18.0877020022
2817.1273098,10.9233921005
2822.43097496,-14.496067429
2827.80207467,-12.9681262593
2833.12814116,-4.53491438628
2838.55964017,-14.3264814037
2843.85728407,16.128147728
2849.15290833,0.926059528236
2854.45796442,-1.24804089707
2859.75363493,-1.55107029204
2865.13099813,3.21186780016
2870.42577767,5.16446211085
2875.75501251,0.30934490281
2881.02662325,0.688660076362
2886.42104769,2.59353318955
2891.66929388,23.8195992298
2897.03307176,-3.18682484171
2902.41734099,-5.37632090936
2907.7826519,-13.2297355537
2913.04014325,-20.6430939203
2918.3166151,-8.88809470521
2923.58399463,-28.9743610814
2928.90715528,-14.4745131513
2934.49228907,-2.47244867812
2939.80732584,-11.714147051
2945.12340474,23.9810416748
2950.95185614,-15.7621370863
2956.27259612,-5.01200063075
2961.58722591,8.69731458062
2967.03540564,27.6303118353
2972.38674045,-18.0665068501
2977.70892453,3.95496612696
2983.00825381,3.77519614169
2988.30431509,-10.1214452692
2993.68386531,5.76740167569
2998.98343635,-1.37347287472
3004.32958198,9.24451331406
3009.61423278,15.7691039455
3014.9296813,0.804884331477
3020.23747683,-1.74839465817
3025.56077576,-20.4714098458
3030.84332418,-10.751216386
3036.16815209,-8.69050117675
3041.42665577,-4.79857857445
3046.76471138,-9.16545569519
3052.05478644,-17.3059619629
3057.42772174,20.9382683117
3062.70807505,15.3906864904
3068.07901812,-9.20963439862
3073.36009073,-15.2538624267
3078.65650678,-16.2249484805
3083.96006227,39.4767756469
3089.27423644,-10.8130127102
3094.62481928,-20.9376504207
3099.92440438,13.6512639039
3105.218575,-31.4828449029
3110.43592811,-14.2771927287
3115.7542038,-19.7043109253
3121.0630095,0.199493192277
3126.52692389,-5.56590919919
3131.75468683,-14.8646538129
3137.06074834,-9.29147887667
3142.25004649,-19.2956676389
3147.59978962,3.75078178301
3152.89737558,-17.4800014835
3158.18957257,-13.2208778562
3163.4029417,-0.0200439950908
3168.77647567,-14.032654851
3174.08387828,-5.77749502898
3179.33678937,8.58679933017
3184.6444943,0.823786608295
3189.9030354,23.8951275782
3195.17055321,11.7634842151
3200.42827415,46.7182511379
3205.73045874,13.2816731416
3210.97413611,-15.9957348279
3216.29484057,11.4623175339
3221.51143527,48.8051082687
3226.83406711,-15.1190792924
3232.07226729,32.8804443566
3237.37541223,-20.1172269414
3242.57544422,28.3200684939
3247.89117813,-5.78330130097
3253.10103464,17.4132752423
3258.39013457,17.8653795523
3263.63378477,14.8948009113
3269.45222616,-9.4670123049
3274.80447054,-1.26039880688
3280.01739788,56.9163913658
3285.32621646,-11.5280840733
3290.51292586,39.6677252765
3295.81700659,6.68756535057
3301.04195809,1.33375552281
3306.358464,-0.411054402027
3311.60128808,-15.7586726185
3316.86523533,22.3926577256
3322.09706998,12.5690095637
3327.3780973,-5.96381730277
3332.66964173,-16.5115082905
3337.97679329,32.712309769
3343.25521851,-1.93118674944
3348.62391901,47.3924207949
3353.85377264,11.0817275133
3359.1433084,6.31164954879
3364.38452673,9.66162210735
3369.60473585,16.9083618888
3374.97638488,12.4860903546
3380.19440341,1.56520792793
3385.51631236,13.9664711664
3390.73395061,7.27256286441
3396.10010576,2.64120794103
3401.29128265,1.64991757376
3406.60121942,-3.1782439938
3411.81052589,4.9267121154
3417.12644458,9.87639371464
3422.33493423,-6.58752898571
3427.75048518,6.46317748652
3432.97015166,23.0646739351
3438.22019649,-0.490489338331
3443.45701814,-20.7046297441
3448.74699903,33.6251899461
