0,0.000000,0.324060,0.236084,0.203351,0.264392,0.164704,0.182992,0.257622,0.249725,0.188819,0.248183,0.056641,0.179781,0.389316,0.205853,0.234669
1,0.004167,0.324057,0.236084,0.203352,0.264390,0.164703,0.182992,0.257624,0.249724,0.188813,0.248184,0.056645,0.179782,0.389299,0.205856,0.234711
2,0.008333,0.324058,0.236086,0.203351,0.264390,0.164703,0.182991,0.257623,0.249725,0.188809,0.248182,0.056644,0.179782,0.389294,0.205859,0.234722
3,0.012500,0.324058,0.236086,0.203352,0.264390,0.164705,0.182992,0.257624,0.249726,0.188807,0.248180,0.056642,0.179790,0.389288,0.205865,0.234732
4,0.016667,0.324057,0.236089,0.203351,0.264391,0.164703,0.182990,0.257624,0.249726,0.188802,0.248183,0.056643,0.179787,0.389284,0.205866,0.234740
5,0.020833,0.324058,0.236086,0.203352,0.264391,0.164705,0.182986,0.257623,0.249728,0.188800,0.248181,0.056646,0.179787,0.389278,0.205868,0.234747
6,0.025000,0.324057,0.236090,0.203354,0.264391,0.164707,0.182985,0.257622,0.249729,0.188798,0.248185,0.056645,0.179787,0.389272,0.205871,0.234754
7,0.029167,0.324054,0.236089,0.203353,0.264391,0.164707,0.182980,0.257623,0.249730,0.188794,0.248182,0.056646,0.179788,0.389269,0.205871,0.234759
8,0.033333,0.324054,0.236089,0.203350,0.264388,0.164709,0.182983,0.257623,0.249730,0.188791,0.248185,0.056649,0.179786,0.389264,0.205873,0.234768
9,0.037500,0.324051,0.236092,0.203351,0.264388,0.164711,0.182982,0.257620,0.249729,0.188787,0.248185,0.056646,0.179785,0.389262,0.205874,0.234775
10,0.041667,0.324049,0.236092,0.203350,0.264390,0.164710,0.182980,0.257618,0.249731,0.188785,0.248185,0.056648,0.179787,0.389261,0.205873,0.234779
11,0.045833,0.324048,0.236092,0.203346,0.264390,0.164712,0.182975,0.257617,0.249730,0.188782,0.248185,0.056647,0.179784,0.389256,0.205876,0.234784
12,0.050000,0.324046,0.236091,0.203349,0.264387,0.164711,0.182974,0.257616,0.249730,0.188780,0.248186,0.056643,0.179783,0.389254,0.205878,0.234787
13,0.054167,0.324045,0.236091,0.203352,0.264388,0.164709,0.182969,0.257615,0.249731,0.188778,0.248184,0.056644,0.179782,0.389251,0.205878,0.234788
14,0.058333,0.324046,0.236092,0.203351,0.264388,0.164712,0.182971,0.257616,0.249730,0.188776,0.248185,0.056644,0.179785,0.389247,0.205877,0.234790
15,0.062500,0.324043,0.236092,0.203350,0.264385,0.164710,0.182977,0.257614,0.249728,0.188776,0.248185,0.056643,0.179786,0.389247,0.205877,0.234790
16,0.066667,0.324041,0.236094,0.203353,0.264385,0.164711,0.182975,0.257613,0.249729,0.188777,0.248185,0.056646,0.179785,0.389246,0.205880,0.234789
17,0.070833,0.324040,0.236093,0.203354,0.264386,0.164713,0.182976,0.257615,0.249732,0.188775,0.248184,0.056645,0.179786,0.389237,0.205889,0.234793
18,0.075000,0.324040,0.236095,0.203357,0.264386,0.164711,0.182976,0.257613,0.249732,0.188775,0.248182,0.056645,0.179787,0.389240,0.205883,0.234783
19,0.079167,0.324040,0.236096,0.203356,0.264381,0.164707,0.182964,0.257610,0.249731,0.188778,0.248183,0.056648,0.179789,0.389235,0.205891,0.234788
20,0.083333,0.324038,0.236099,0.203359,0.264387,0.164714,0.182970,0.257609,0.249730,0.188780,0.248184,0.056646,0.179787,0.389232,0.205893,0.234783
21,0.087500,0.324037,0.236100,0.203359,0.264389,0.164714,0.182974,0.257609,0.249731,0.188780,0.248185,0.056647,0.179789,0.389241,0.205885,0.234778
22,0.091667,0.324034,0.236101,0.203361,0.264390,0.164712,0.182977,0.257608,0.249729,0.188783,0.248186,0.056645,0.179786,0.389243,0.205884,0.234777
23,0.095833,0.324038,0.236102,0.203362,0.264387,0.164710,0.182984,0.257607,0.249728,0.188787,0.248187,0.056647,0.179785,0.389248,0.205887,0.234776
24,0.100000,0.324038,0.236104,0.203362,0.264389,0.164708,0.182984,0.257607,0.249727,0.188787,0.248185,0.056646,0.179786,0.389247,0.205888,0.234769
25,0.104167,0.324036,0.236102,0.203368,0.264388,0.164709,0.182985,0.257607,0.249728,0.188790,0.248186,0.056645,0.179788,0.389247,0.205888,0.234768
26,0.108333,0.324037,0.236104,0.203365,0.264391,0.164709,0.182981,0.257607,0.249729,0.188796,0.248189,0.056644,0.179785,0.389251,0.205890,0.234767
27,0.112500,0.324039,0.236101,0.203368,0.264388,0.164711,0.182984,0.257604,0.249727,0.188802,0.248186,0.056642,0.179783,0.389248,0.205897,0.234770
28,0.116667,0.324038,0.236103,0.203371,0.264388,0.164710,0.182987,0.257605,0.249726,0.188803,0.248186,0.056642,0.179782,0.389256,0.205891,0.234760
29,0.120833,0.324036,0.236101,0.203370,0.264386,0.164710,0.182990,0.257604,0.249726,0.188806,0.248185,0.056644,0.179783,0.389261,0.205888,0.234756
30,0.125000,0.324036,0.236103,0.203373,0.264385,0.164710,0.182994,0.257603,0.249726,0.188814,0.248185,0.056642,0.179783,0.389268,0.205888,0.234749
31,0.129167,0.324036,0.236102,0.203374,0.264385,0.164711,0.182998,0.257601,0.249726,0.188816,0.248180,0.056643,0.179786,0.389273,0.205890,0.234746
32,0.133333,0.324035,0.236102,0.203377,0.264383,0.164707,0.182998,0.257602,0.249728,0.188818,0.248180,0.056644,0.179786,0.389278,0.205893,0.234744
33,0.137500,0.324033,0.236101,0.203381,0.264383,0.164707,0.183001,0.257601,0.249726,0.188822,0.248180,0.056643,0.179784,0.389277,0.205893,0.234739
34,0.141667,0.324032,0.236101,0.203380,0.264381,0.164708,0.183006,0.257600,0.249727,0.188826,0.248181,0.056644,0.179785,0.389284,0.205895,0.234735
35,0.145833,0.324033,0.236100,0.203382,0.264381,0.164710,0.183006,0.257599,0.249729,0.188829,0.248179,0.056646,0.179788,0.389281,0.205903,0.234740
36,0.150000,0.324034,0.236102,0.203385,0.264384,0.164707,0.183004,0.257600,0.249727,0.188830,0.248177,0.056646,0.179788,0.389286,0.205895,0.234728
37,0.154167,0.324032,0.236099,0.203386,0.264381,0.164709,0.183011,0.257600,0.249729,0.188831,0.248181,0.056644,0.179786,0.389292,0.205894,0.234729
38,0.158333,0.324034,0.236100,0.203387,0.264379,0.164708,0.183014,0.257602,0.249729,0.188834,0.248181,0.056644,0.179788,0.389293,0.205892,0.234723
39,0.162500,0.324033,0.236098,0.203391,0.264380,0.164709,0.183017,0.257600,0.249729,0.188836,0.248179,0.056646,0.179789,0.389293,0.205891,0.234722
40,0.166667,0.324033,0.236098,0.203391,0.264381,0.164709,0.183013,0.257603,0.249728,0.188835,0.248177,0.056646,0.179790,0.389304,0.205888,0.234689
41,0.170833,0.324035,0.236099,0.203392,0.264379,0.164707,0.183018,0.257601,0.249729,0.188840,0.248178,0.056644,0.179794,0.389301,0.205884,0.234688
42,0.175000,0.324034,0.236098,0.203393,0.264380,0.164706,0.183018,0.257600,0.249728,0.188838,0.248178,0.056644,0.179795,0.389284,0.205883,0.234716
43,0.179167,0.324034,0.236098,0.203393,0.264381,0.164708,0.183013,0.257600,0.249726,0.188839,0.248177,0.056642,0.179792,0.389281,0.205880,0.234721
44,0.183333,0.324034,0.236100,0.203393,0.264382,0.164707,0.183014,0.257603,0.249727,0.188839,0.248179,0.056643,0.179793,0.389283,0.205877,0.234721
45,0.187500,0.324033,0.236100,0.203393,0.264382,0.164707,0.183013,0.257602,0.249726,0.188838,0.248181,0.056641,0.179793,0.389279,0.205875,0.234727
46,0.191667,0.324034,0.236099,0.203393,0.264382,0.164707,0.183015,0.257604,0.249727,0.188836,0.248179,0.056644,0.179794,0.389274,0.205873,0.234729
47,0.195833,0.324035,0.236098,0.203391,0.264384,0.164705,0.183012,0.257605,0.249726,0.188835,0.248179,0.056641,0.179793,0.389271,0.205868,0.234733
48,0.200000,0.324035,0.236098,0.203389,0.264385,0.164707,0.183009,0.257605,0.249726,0.188835,0.248180,0.056639,0.179794,0.389270,0.205866,0.234739
49,0.204167,0.324036,0.236096,0.203391,0.264384,0.164707,0.183012,0.257605,0.249726,0.188833,0.248181,0.056640,0.179794,0.389268,0.205860,0.234741
50,0.208333,0.324037,0.236094,0.203391,0.264385,0.164705,0.183010,0.257607,0.249726,0.188830,0.248181,0.056639,0.179791,0.389263,0.205857,0.234747
51,0.212500,0.324037,0.236093,0.203392,0.264386,0.164702,0.183006,0.257606,0.249726,0.188829,0.248180,0.056641,0.179791,0.389258,0.205855,0.234753
52,0.216667,0.324037,0.236091,0.203387,0.264383,0.164703,0.183008,0.257605,0.249725,0.188831,0.248180,0.056639,0.179792,0.389256,0.205853,0.234758
53,0.220833,0.324036,0.236091,0.203390,0.264386,0.164706,0.183005,0.257608,0.249725,0.188827,0.248180,0.056637,0.179794,0.389252,0.205853,0.234766
54,0.225000,0.324036,0.236090,0.203389,0.264383,0.164705,0.183002,0.257607,0.249725,0.188825,0.248180,0.056641,0.179790,0.389250,0.205853,0.234773
55,0.229167,0.324036,0.236088,0.203387,0.264381,0.164706,0.183004,0.257606,0.249725,0.188825,0.248180,0.056639,0.179791,0.389246,0.205851,0.234778
56,0.233333,0.324035,0.236087,0.203388,0.264382,0.164707,0.183001,0.257608,0.249728,0.188822,0.248178,0.056641,0.179792,0.389242,0.205852,0.234782
57,0.237500,0.324036,0.236088,0.203389,0.264381,0.164708,0.183004,0.257609,0.249730,0.188822,0.248180,0.056642,0.179795,0.389243,0.205850,0.234786
58,0.241667,0.324037,0.236087,0.203388,0.264380,0.164707,0.183004,0.257609,0.249726,0.188818,0.248180,0.056643,0.179790,0.389239,0.205849,0.234793
59,0.245833,0.324036,0.236085,0.203388,0.264381,0.164709,0.183001,0.257610,0.249729,0.188818,0.248180,0.056646,0.179792,0.389238,0.205847,0.234796
60,0.250000,0.324037,0.236085,0.203388,0.264381,0.164708,0.183001,0.257613,0.249729,0.188815,0.248181,0.056647,0.179791,0.389238,0.205847,0.234797
61,0.254167,0.324038,0.236082,0.203388,0.264383,0.164706,0.182997,0.257614,0.249731,0.188813,0.248181,0.056644,0.179789,0.389236,0.205846,0.234801
62,0.258333,0.324039,0.236083,0.203388,0.264382,0.164711,0.182995,0.257616,0.249729,0.188811,0.248184,0.056644,0.179787,0.389234,0.205844,0.234801
63,0.262500,0.324040,0.236082,0.203388,0.264382,0.164711,0.182998,0.257614,0.249730,0.188813,0.248182,0.056647,0.179787,0.389232,0.205844,0.234801
64,0.266667,0.324039,0.236080,0.203390,0.264384,0.164708,0.182993,0.257615,0.249729,0.188809,0.248182,0.056645,0.179783,0.389235,0.205843,0.234801
65,0.270833,0.324038,0.236081,0.203390,0.264386,0.164710,0.182991,0.257615,0.249729,0.188807,0.248181,0.056645,0.179787,0.389232,0.205845,0.234802
66,0.275000,0.324039,0.236081,0.203389,0.264382,0.164707,0.182993,0.257616,0.249728,0.188805,0.248182,0.056645,0.179786,0.389233,0.205846,0.234800
67,0.279167,0.324039,0.236081,0.203389,0.264385,0.164707,0.182990,0.257616,0.249727,0.188803,0.248185,0.056645,0.179780,0.389235,0.205844,0.234800
68,0.283333,0.324039,0.236081,0.203388,0.264388,0.164707,0.182986,0.257619,0.249726,0.188800,0.248185,0.056642,0.179780,0.389236,0.205841,0.234801
69,0.287500,0.324040,0.236082,0.203388,0.264390,0.164705,0.182986,0.257619,0.249724,0.188800,0.248185,0.056645,0.179780,0.389236,0.205843,0.234799
70,0.291667,0.324042,0.236082,0.203389,0.264389,0.164707,0.182987,0.257620,0.249725,0.188802,0.248186,0.056646,0.179781,0.389236,0.205844,0.234798
71,0.295833,0.324042,0.236083,0.203390,0.264392,0.164706,0.182986,0.257621,0.249725,0.188802,0.248186,0.056642,0.179778,0.389241,0.205841,0.234796
72,0.300000,0.324043,0.236083,0.203391,0.264396,0.164705,0.182981,0.257623,0.249725,0.188803,0.248188,0.056643,0.179780,0.389243,0.205840,0.234797
73,0.304167,0.324045,0.236083,0.203391,0.264395,0.164705,0.182986,0.257622,0.249724,0.188803,0.248186,0.056645,0.179782,0.389243,0.205839,0.234797
74,0.308333,0.324045,0.236084,0.203391,0.264392,0.164707,0.182989,0.257623,0.249725,0.188804,0.248185,0.056645,0.179781,0.389239,0.205842,0.234792
75,0.312500,0.324047,0.236083,0.203392,0.264391,0.164706,0.182988,0.257623,0.249725,0.188805,0.248187,0.056642,0.179779,0.389240,0.205844,0.234789
76,0.316667,0.324046,0.236084,0.203390,0.264393,0.164705,0.182987,0.257623,0.249726,0.188806,0.248186,0.056644,0.179780,0.389245,0.205844,0.234790
77,0.320833,0.324045,0.236085,0.203390,0.264390,0.164707,0.182991,0.257622,0.249727,0.188806,0.248184,0.056645,0.179783,0.389249,0.205844,0.234790
78,0.325000,0.324046,0.236085,0.203390,0.264392,0.164707,0.182989,0.257624,0.249727,0.188807,0.248185,0.056647,0.179781,0.389249,0.205847,0.234792
79,0.329167,0.324045,0.236084,0.203389,0.264394,0.164706,0.182990,0.257623,0.249727,0.188810,0.248182,0.056647,0.179786,0.389253,0.205847,0.234790
80,0.333333,0.324045,0.236085,0.203390,0.264391,0.164708,0.182993,0.257622,0.249726,0.188810,0.248182,0.056647,0.179783,0.389253,0.205851,0.234791
81,0.337500,0.324047,0.236086,0.203389,0.264394,0.164708,0.182993,0.257623,0.249728,0.188813,0.248183,0.056649,0.179784,0.389256,0.205854,0.234787
82,0.341667,0.324050,0.236085,0.203388,0.264392,0.164706,0.182995,0.257626,0.249728,0.188814,0.248183,0.056648,0.179789,0.389262,0.205854,0.234789
83,0.345833,0.324050,0.236084,0.203390,0.264392,0.164707,0.182998,0.257625,0.249728,0.188814,0.248184,0.056647,0.179786,0.389262,0.205855,0.234784
84,0.350000,0.324051,0.236086,0.203386,0.264390,0.164708,0.182997,0.257626,0.249728,0.188815,0.248182,0.056648,0.179789,0.389264,0.205856,0.234782
85,0.354167,0.324049,0.236084,0.203387,0.264393,0.164705,0.182997,0.257625,0.249726,0.188818,0.248184,0.056645,0.179787,0.389267,0.205856,0.234782
86,0.358333,0.324052,0.236083,0.203385,0.264393,0.164707,0.182994,0.257626,0.249726,0.188819,0.248180,0.056647,0.179790,0.389272,0.205855,0.234782
87,0.362500,0.324053,0.236083,0.203384,0.264395,0.164705,0.182992,0.257626,0.249726,0.188818,0.248186,0.056643,0.179788,0.389272,0.205856,0.234779
88,0.366667,0.324054,0.236084,0.203381,0.264393,0.164703,0.182994,0.257627,0.249725,0.188821,0.248182,0.056641,0.179788,0.389275,0.205856,0.234775
89,0.370833,0.324054,0.236084,0.203380,0.264396,0.164702,0.182992,0.257625,0.249722,0.188819,0.248182,0.056641,0.179785,0.389278,0.205859,0.234773
90,0.375000,0.324056,0.236084,0.203377,0.264395,0.164700,0.182992,0.257628,0.249721,0.188819,0.248184,0.056640,0.179786,0.389282,0.205858,0.234769
91,0.379167,0.324056,0.236083,0.203377,0.264396,0.164701,0.182993,0.257627,0.249721,0.188821,0.248183,0.056637,0.179785,0.389284,0.205856,0.234766
92,0.383333,0.324057,0.236084,0.203377,0.264396,0.164701,0.182990,0.257628,0.249721,0.188823,0.248183,0.056639,0.179781,0.389287,0.205857,0.234765
93,0.387500,0.324057,0.236083,0.203375,0.264397,0.164700,0.182987,0.257630,0.249720,0.188821,0.248183,0.056641,0.179785,0.389289,0.205857,0.234761
94,0.391667,0.324061,0.236083,0.203375,0.264396,0.164703,0.182992,0.257629,0.249721,0.188824,0.248186,0.056640,0.179785,0.389291,0.205855,0.234756
95,0.395833,0.324060,0.236081,0.203375,0.264394,0.164702,0.182995,0.257629,0.249722,0.188824,0.248181,0.056643,0.179789,0.389292,0.205853,0.234751
96,0.400000,0.324061,0.236081,0.203372,0.264395,0.164701,0.182992,0.257630,0.249723,0.188823,0.248185,0.056638,0.179786,0.389295,0.205854,0.234747
97,0.404167,0.324060,0.236081,0.203372,0.264392,0.164703,0.182996,0.257630,0.249722,0.188826,0.248183,0.056640,0.179788,0.389295,0.205853,0.234742
98,0.408333,0.324058,0.236079,0.203370,0.264392,0.164701,0.182997,0.257627,0.249722,0.188827,0.248180,0.056641,0.179792,0.389298,0.205851,0.234737
99,0.412500,0.324058,0.236078,0.203371,0.264393,0.164702,0.182997,0.257626,0.249722,0.188828,0.248179,0.056641,0.179792,0.389298,0.205850,0.234734
100,0.416667,0.324056,0.236079,0.203368,0.264392,0.164702,0.182998,0.257625,0.249724,0.188830,0.248178,0.056641,0.179792,0.389299,0.205850,0.234734
101,0.420833,0.324058,0.236079,0.203369,0.264388,0.164701,0.183002,0.257625,0.249722,0.188832,0.248181,0.056639,0.179792,0.389300,0.205847,0.234731
102,0.425000,0.324057,0.236080,0.203367,0.264389,0.164702,0.183004,0.257624,0.249722,0.188834,0.248180,0.056642,0.179793,0.389300,0.205845,0.234729
103,0.429167,0.324058,0.236078,0.203367,0.264389,0.164702,0.183004,0.257624,0.249723,0.188835,0.248180,0.056645,0.179794,0.389300,0.205843,0.234726
104,0.433333,0.324058,0.236080,0.203366,0.264387,0.164701,0.183008,0.257624,0.249725,0.188838,0.248176,0.056644,0.179800,0.389295,0.205839,0.234719
105,0.437500,0.324058,0.236079,0.203367,0.264386,0.164701,0.183008,0.257624,0.249725,0.188839,0.248178,0.056640,0.179800,0.389294,0.205837,0.234715
106,0.441667,0.324058,0.236078,0.203365,0.264387,0.164702,0.183008,0.257624,0.249723,0.188841,0.248177,0.056640,0.179801,0.389291,0.205830,0.234714
107,0.445833,0.324058,0.236078,0.203367,0.264387,0.164703,0.183009,0.257621,0.249724,0.188845,0.248180,0.056641,0.179797,0.389291,0.205825,0.234710
108,0.450000,0.324057,0.236078,0.203365,0.264387,0.164703,0.183006,0.257621,0.249723,0.188844,0.248179,0.056640,0.179797,0.389290,0.205825,0.234706
109,0.454167,0.324055,0.236078,0.203365,0.264387,0.164702,0.183009,0.257622,0.249723,0.188843,0.248181,0.056638,0.179796,0.389287,0.205819,0.234703
110,0.458333,0.324055,0.236077,0.203365,0.264387,0.164700,0.183009,0.257619,0.249721,0.188844,0.248175,0.056639,0.179798,0.389286,0.205817,0.234697
111,0.462500,0.324055,0.236077,0.203363,0.264386,0.164700,0.183008,0.257616,0.249719,0.188845,0.248177,0.056637,0.179796,0.389285,0.205816,0.234695
112,0.466667,0.324052,0.236077,0.203365,0.264386,0.164702,0.183008,0.257618,0.249722,0.188845,0.248178,0.056640,0.179796,0.389284,0.205813,0.234693
113,0.470833,0.324050,0.236077,0.203367,0.264387,0.164701,0.183003,0.257617,0.249721,0.188844,0.248179,0.056637,0.179791,0.389284,0.205810,0.234692
114,0.475000,0.324051,0.236077,0.203365,0.264386,0.164701,0.183007,0.257615,0.249723,0.188847,0.248179,0.056639,0.179796,0.389281,0.205808,0.234690
115,0.479167,0.324051,0.236078,0.203364,0.264384,0.164702,0.183010,0.257615,0.249722,0.188849,0.248180,0.056638,0.179798,0.389280,0.205808,0.234688
116,0.483333,0.324050,0.236078,0.203366,0.264387,0.164701,0.183006,0.257616,0.249722,0.188848,0.248179,0.056639,0.179796,0.389275,0.205809,0.234686
117,0.487500,0.324049,0.236077,0.203367,0.264386,0.164702,0.183006,0.257614,0.249725,0.188851,0.248177,0.056639,0.179795,0.389275,0.205810,0.234685
118,0.491667,0.324049,0.236077,0.203368,0.264383,0.164705,0.183007,0.257614,0.249726,0.188853,0.248180,0.056642,0.179794,0.389275,0.205807,0.234682
