0,0.000000,0.284333,0.265231,0.256727,0.254802,0.174739,0.189239,0.248310,0.056700,0.179820,0.224236,0.254631,0.212198,0.304812,0.220467,0.324395
1,0.004167,0.284334,0.265231,0.256752,0.254796,0.174739,0.189254,0.248306,0.056700,0.179824,0.224238,0.254631,0.212196,0.304807,0.220480,0.324400
2,0.008333,0.284343,0.265232,0.256729,0.254803,0.174737,0.189240,0.248307,0.056701,0.179822,0.224240,0.254633,0.212198,0.304809,0.220483,0.324407
3,0.012500,0.284344,0.265232,0.256730,0.254797,0.174736,0.189255,0.248307,0.056703,0.179827,0.224242,0.254632,0.212197,0.304807,0.220486,0.324413
4,0.016667,0.284347,0.265231,0.256729,0.254802,0.174738,0.189242,0.248306,0.056702,0.179827,0.224245,0.254634,0.212200,0.304803,0.220489,0.324419
5,0.020833,0.284348,0.265231,0.256730,0.254803,0.174739,0.189239,0.248307,0.056706,0.179827,0.224245,0.254634,0.212201,0.305035,0.220351,0.324387
6,0.025000,0.284351,0.265230,0.256732,0.254794,0.174733,0.189262,0.248303,0.056704,0.179833,0.224233,0.254620,0.212201,0.304804,0.220467,0.324441
7,0.029167,0.284352,0.265227,0.256730,0.254791,0.174733,0.189266,0.248303,0.056705,0.179830,0.224246,0.254637,0.212203,0.305012,0.220358,0.324387
8,0.033333,0.284356,0.265224,0.256730,0.254791,0.174734,0.189260,0.248302,0.056706,0.179835,0.224232,0.254624,0.212205,0.304792,0.220459,0.324441
9,0.037500,0.284353,0.265222,0.256729,0.254786,0.174733,0.189264,0.248300,0.056704,0.179833,0.224244,0.254639,0.212206,0.304773,0.220469,0.324424
10,0.041667,0.284353,0.265220,0.256727,0.254793,0.174740,0.189242,0.248298,0.056703,0.179835,0.224241,0.254640,0.212208,0.304768,0.220456,0.324428
11,0.045833,0.284353,0.265217,0.256727,0.254783,0.174737,0.189261,0.248298,0.056706,0.179835,0.224241,0.254640,0.212208,0.304767,0.220446,0.324424
12,0.050000,0.284354,0.265215,0.256728,0.254782,0.174737,0.189262,0.248300,0.056704,0.179830,0.224240,0.254641,0.212207,0.304760,0.220437,0.324418
13,0.054167,0.284353,0.265212,0.256725,0.254793,0.174748,0.189236,0.248298,0.056705,0.179834,0.224225,0.254626,0.212208,0.304753,0.220421,0.324414
14,0.058333,0.284352,0.265211,0.256721,0.254783,0.174739,0.189258,0.248300,0.056706,0.179831,0.224237,0.254642,0.212209,0.304746,0.220408,0.324408
15,0.062500,0.284353,0.265208,0.256723,0.254780,0.174738,0.189262,0.248301,0.056706,0.179830,0.224236,0.254643,0.212207,0.304743,0.220393,0.324401
16,0.066667,0.284351,0.265207,0.256722,0.254777,0.174739,0.189261,0.248301,0.056703,0.179830,0.224233,0.254643,0.212209,0.304737,0.220382,0.324394
17,0.070833,0.284351,0.265204,0.256721,0.254787,0.174743,0.189238,0.248303,0.056703,0.179828,0.224231,0.254641,0.212207,0.304730,0.220367,0.324387
18,0.075000,0.284350,0.265200,0.256719,0.254777,0.174737,0.189253,0.248300,0.056703,0.179827,0.224230,0.254641,0.212208,0.304727,0.220352,0.324378
