110,0.458333,0.198920,0.330816,0.176449,0.205436,0.183820,0.177604,0.180196,0.418524,0.177588,0.207498,0.056885,0.180439,0.160370,0.258246,0.173762,,,,,,,,,,,,,,,
111,0.462500,0.198923,0.330813,0.176442,0.205439,0.183819,0.177602,0.180201,0.418521,0.177580,0.207504,0.056881,0.180441,0.160371,0.258240,0.173763,,,,,,,,,,,,,,,
112,0.466667,0.198923,0.330809,0.176436,0.205438,0.183816,0.177604,0.180204,0.418519,0.177571,0.207507,0.056880,0.180441,0.160366,0.258238,0.173758,,,,,,,,,,,,,,,
113,0.470833,0.198922,0.330809,0.176432,0.205437,0.183816,0.177608,0.180205,0.418516,0.177569,0.207503,0.056879,0.180445,0.160363,0.258238,0.173761,,,,,,,,,,,,,,,
114,0.475000,0.198920,0.330807,0.176431,0.205437,0.183816,0.177612,0.180204,0.418515,0.177574,0.207502,0.056878,0.180450,0.160363,0.258240,0.173761,,,,,,,,,,,,,,,
115,0.479167,0.198918,0.330805,0.176424,0.205439,0.183816,0.177611,0.180200,0.418514,0.177576,0.207506,0.056879,0.180444,0.160366,0.258241,0.173764,,,,,,,,,,,,,,,
116,0.483333,0.198918,0.330802,0.176416,0.205443,0.183815,0.177613,0.180197,0.418512,0.177577,0.207507,0.056877,0.180448,0.160369,0.258234,0.173752,,,,,,,,,,,,,,,
117,0.487500,0.198916,0.330803,0.176415,0.205444,0.183812,0.177615,0.180192,0.418508,0.177578,0.207509,0.056877,0.180455,0.160370,0.258230,0.173757,,,,,,,,,,,,,,,
118,0.491667,0.198913,0.330799,0.176413,0.205443,0.183811,0.177616,0.180186,0.418504,0.177588,0.207506,0.056875,0.180452,0.160366,0.258233,0.173762,,,,,,,,,,,,,,,
119,0.495833,0.198914,0.330796,0.176418,0.205445,0.183811,0.177618,0.180177,0.418499,0.177608,0.207504,0.056873,0.180454,0.160369,0.258232,0.173762,,,,,,,,,,,,,,,
120,0.500000,0.198914,0.330794,0.176419,0.205449,0.183809,0.177620,0.180173,0.418498,0.177630,0.207504,0.056877,0.180450,0.160372,0.258235,0.173762,,,,,,,,,,,,,,,
121,0.504167,0.198914,0.330793,0.176420,0.205453,0.183808,0.177620,0.180171,0.418494,0.177667,0.207508,0.056876,0.180454,0.160373,0.258227,0.173756,,,,,,,,,,,,,,,
122,0.508333,0.198912,0.330794,0.176427,0.205457,0.183808,0.177620,0.180169,0.418491,0.177700,0.207506,0.056876,0.180453,0.160372,0.258224,0.173756,,,,,,,,,,,,,,,
123,0.512500,0.198910,0.330792,0.176431,0.205460,0.183807,0.177621,0.180165,0.418489,0.177741,0.207506,0.056876,0.180448,0.160371,0.258232,0.173761,,,,,,,,,,,,,,,
124,0.516667,0.198910,0.330791,0.176441,0.205461,0.183806,0.177619,0.180162,0.418490,0.177790,0.207503,0.056878,0.180445,0.160374,0.258232,0.173761,,,,,,,,,,,,,,,
125,0.520833,0.198913,0.330788,0.176450,0.205473,0.183806,0.177628,0.180162,0.418484,0.177836,0.207503,0.056878,0.180447,0.160373,0.258226,0.173764,,,,,,,,,,,,,,,
126,0.525000,0.198913,0.330782,0.176458,0.205472,0.183803,0.177618,0.180162,0.418482,0.177895,0.207504,0.056879,0.180443,0.160381,0.258218,0.173759,,,,,,,,,,,,,,,
127,0.529167,0.198914,0.330777,0.176472,0.205473,0.183798,0.177616,0.180149,0.418475,0.177967,0.207504,0.056878,0.180440,0.160383,0.258213,0.173752,,,,,,,,,,,,,,,
128,0.533333,0.198914,0.330770,0.176485,0.205476,0.183798,0.177617,0.180152,0.418473,0.178038,0.207503,0.056879,0.180438,0.160386,0.258208,0.173759,,,,,,,,,,,,,,,
129,0.537500,0.198917,0.330761,0.176501,0.205488,0.183793,0.177625,0.180160,0.418459,0.178109,0.207503,0.056878,0.180435,0.160384,0.258209,0.173758,,,,,,,,,,,,,,,
130,0.541667,0.198919,0.330749,0.176516,0.205486,0.183787,0.177617,0.180162,0.418436,0.178177,0.207502,0.056882,0.180436,0.160390,0.258199,0.173759,,,,,,,,,,,,,,,
131,0.545833,0.198924,0.330732,0.176528,0.205492,0.183780,0.177613,0.180171,0.418420,0.178261,0.207504,0.056879,0.180432,0.160389,0.258189,0.173759,,,,,,,,,,,,,,,
132,0.550000,0.198925,0.330717,0.176542,0.205494,0.183775,0.177613,0.180206,0.418401,0.178334,0.207505,0.056881,0.180432,0.160396,0.258178,0.173757,,,,,,,,,,,,,,,
133,0.554167,0.198918,0.330684,0.176564,0.205503,0.183770,0.177619,0.180231,0.418372,0.178452,0.207502,0.056883,0.180429,0.160395,0.258162,0.173752,,,,,,,,,,,,,,,
134,0.558333,0.198921,0.330659,0.176582,0.205507,0.183764,0.177618,0.180248,0.418349,0.178623,0.207501,0.056884,0.180424,0.160403,0.258154,0.173742,,,,,,,,,,,,,,,
