t,x,y,z
8.010000000000000453e-01,-1.554283191728360325e-01,-1.554283191728348945e-01,5.558236903299779152e-01
8.020000000000000462e-01,-1.544440860209081168e-01,-1.544440860209070343e-01,5.564221107278506384e-01
8.030000000000000471e-01,-1.534684660591085492e-01,-1.534684660591073557e-01,5.570105862712382283e-01
8.040000000000000480e-01,-1.525015412544727389e-01,-1.525015412544716564e-01,5.575892047549206865e-01
8.050000000000000488e-01,-1.515433925551075423e-01,-1.515433925551064043e-01,5.581580540824606640e-01
8.060000000000000497e-01,-1.505940997338273135e-01,-1.505940997338262310e-01,5.587172223388113812e-01
8.070000000000000506e-01,-1.496537413683140805e-01,-1.496537413683129980e-01,5.592667977635807919e-01
8.080000000000000515e-01,-1.487223948391854789e-01,-1.487223948391843686e-01,5.598068687129698073e-01
8.090000000000000524e-01,-1.478001363300960325e-01,-1.478001363300948945e-01,5.603375236212245758e-01
8.100000000000000533e-01,-1.468870408280848472e-01,-1.468870408280836537e-01,5.608588509627024932e-01
8.110000000000000542e-01,-1.459831821239513383e-01,-1.459831821239500893e-01,5.613709392146120081e-01
8.120000000000000551e-01,-1.450886328127332925e-01,-1.450886328127321823e-01,5.618738768203118683e-01
8.130000000000000560e-01,-1.442034642944178546e-01,-1.442034642944167167e-01,5.623677521530510148e-01
8.140000000000000568e-01,-1.433277467748351741e-01,-1.433277467748340084e-01,5.628526534801492343e-01
8.150000000000000577e-01,-1.424615492668631078e-01,-1.424615492668619698e-01,5.633286689275184278e-01
8.160000000000000586e-01,-1.416049395918944076e-01,-1.416049395918932696e-01,5.637958864445584695e-01
8.170000000000000595e-01,-1.407579843817437781e-01,-1.407579843817426124e-01,5.642543937692993117e-01
8.180000000000000604e-01,-1.399207490807607701e-01,-1.399207490807596044e-01,5.647042783939474342e-01
8.190000000000000613e-01,-1.390932977288114603e-01,-1.390932977288102945e-01,5.651456276593660455e-01
8.200000000000000622e-01,-1.382756663928951246e-01,-1.382756663928939589e-01,5.655785442264182894e-01
8.210000000000000631e-01,-1.374679393654602844e-01,-1.374679393654590909e-01,5.660031014502235891e-01
8.220000000000000639e-01,-1.366701813469188287e-01,-1.366701813469176630e-01,5.664193831827930570e-01
8.230000000000000648e-01,-1.358824525016651130e-01,-1.358824525016639195e-01,5.668274747892461107e-01
8.240000000000000657e-01,-1.351048113629486069e-01,-1.351048113629474134e-01,5.672274614591366060e-01
8.250000000000000666e-01,-1.343373152943005688e-01,-1.343373152942993753e-01,5.676194279182826818e-01
8.260000000000000675e-01,-1.335800204008858461e-01,-1.335800204008845971e-01,5.680034584481639115e-01
8.270000000000000684e-01,-1.328329815663823465e-01,-1.328329815663811531e-01,5.683796368352129758e-01
8.280000000000000693e-01,-1.320962526068875931e-01,-1.320962526068863718e-01,5.687480462549771021e-01
8.290000000000000702e-01,-1.313698861649738037e-01,-1.313698861649726379e-01,5.691087693024834415e-01
8.300000000000000711e-01,-1.306539337477317098e-01,-1.306539337477305440e-01,5.694618879435334735e-01
8.310000000000000719e-01,-1.299484457290725758e-01,-1.299484457290714101e-01,5.698074834865709537e-01
8.320000000000000728e-01,-1.292534713571638627e-01,-1.292534713571626692e-01,5.701456365524946168e-01
8.329999999999999627e-01,-1.285690587617156488e-01,-1.285690587617144554e-01,5.704764270452700181e-01
8.339999999999999636e-01,-1.278952549613293632e-01,-1.278952549613281697e-01,5.707999341232017354e-01
8.349999999999999645e-01,-1.272321058709388053e-01,-1.272321058709376118e-01,5.711162361708268520e-01
8.359999999999999654e-01,-1.265796563093492255e-01,-1.265796563093480320e-01,5.714254107714074049e-01
8.369999999999999662e-01,-1.259379500068827096e-01,-1.259379500068815161e-01,5.717275346800073654e-01
8.379999999999999671e-01,-1.253070296130759653e-01,-1.253070296130747718e-01,5.720226837971701395e-01
8.389999999999999680e-01,-1.246869367045436161e-01,-1.246869367045424365e-01,5.723109331431271984e-01
8.399999999999999689e-01,-1.240777117928994477e-01,-1.240777117928982820e-01,5.725923568325872459e-01
8.409999999999999698e-01,-1.234793943327592014e-01,-1.234793943327580357e-01,5.728670280500851586e-01
8.419999999999999707e-01,-1.228920227298379159e-01,-1.228920227298367640e-01,5.731350190258814870e-01
8.429999999999999716e-01,-1.223156343491154791e-01,-1.223156343491143272e-01,5.733964010124147359e-01
8.439999999999999725e-01,-1.217502655230376235e-01,-1.217502655230364439e-01,5.736512442613219687e-01
8.449999999999999734e-01,-1.211959515597971632e-01,-1.211959515597959974e-01,5.738996180009960923e-01
8.459999999999999742e-01,-1.206527267516345897e-01,-1.206527267516333962e-01,5.741415904147089133e-01
8.469999999999999751e-01,-1.201206243831423603e-01,-1.201206243831411807e-01,5.743772286192958543e-01
8.479999999999999760e-01,-1.195996767396499405e-01,-1.195996767396487609e-01,5.746065986443659179e-01
8.489999999999999769e-01,-1.190899151155308255e-01,-1.190899151155296043e-01,5.748297654121029554e-01
8.499999999999999778e-01,-1.185913698225709439e-01,-1.185913698225697366e-01,5.750467927175894056e-01
8.509999999999999787e-01,-1.181040701982831731e-01,-1.181040701982820074e-01,5.752577432096958043e-01
8.519999999999999796e-01,-1.176280446141885899e-01,-1.176280446141873687e-01,5.754626783725298456e-01
8.529999999999999805e-01,-1.171633204840767939e-01,-1.171633204840756143e-01,5.756616585074212367e-01
8.539999999999999813e-01,-1.167099242722327151e-01,-1.167099242722314939e-01,5.758547427154504517e-01
8.549999999999999822e-01,-1.162678815015499995e-01,-1.162678815015488198e-01,5.760419888805511368e-01
8.559999999999999831e-01,-1.158372167616146808e-01,-1.158372167616134596e-01,5.762234536531372076e-01
8.569999999999999840e-01,-1.154179537167308173e-01,-1.154179537167296377e-01,5.763991924342628526e-01
8.579999999999999849e-01,-1.150101151139452937e-01,-1.150101151139441280e-01,5.765692593602831373e-01
8.589999999999999858e-01,-1.146148465159490537e-01,-1.146148465159478741e-01,5.767331630165128953e-01
8.599999999999999867e-01,-1.142311003638246947e-01,-1.142311003638235012e-01,5.768914748721560848e-01
8.609999999999999876e-01,-1.138588978434787735e-01,-1.138588978434775800e-01,5.770442532658166535e-01
8.619999999999999885e-01,-1.134982646064059131e-01,-1.134982646064047057e-01,5.771915456909472164e-01
8.629999999999999893e-01,-1.131492095587182389e-01,-1.131492095587170177e-01,5.773334044741367244e-01
8.639999999999999902e-01,-1.128117407666312105e-01,-1.128117407666300170e-01,5.774698800665957199e-01
8.649999999999999911e-01,-1.124858671046922859e-01,-1.124858671046910369e-01,5.776010204887476185e-01
8.659999999999999920e-01,-1.121715981244683497e-01,-1.121715981244671562e-01,5.777268714994960863e-01
